"id";"geneTerm_a";"geneTerm_b";"sim_UV"
44281;"AT1G60560";"AT1G23100";0.996150468667113
44282;"AT1G60570";"AT5G25390";0.989379359736453
44283;"AT1G60570";"AT5G55240";0.990138616717448
44284;"AT1G60570";"AT5G54730";0.989929973531506
44285;"AT1G60570";"AT1G27870";0.987435287036732
44286;"AT1G60570";"AT1G06020";0.99463502328462
44287;"AT1G60570";"AT1G10520";0.987872453659391
44288;"AT1G67250";"AT4G17420";0.991822918467753
44289;"AT1G67250";"AT5G14940";0.990888210284686
44290;"AT1G67250";"AT4G27690";0.994457400723939
44291;"AT1G67360";"AT5G53120";0.98887409596814
44292;"AT1G67360";"AT3G60010";0.997100692646577
44293;"AT1G67360";"AT3G52030";0.993394473763405
44294;"AT1G67360";"AT3G49400";0.989111939141648
44295;"AT1G67360";"AT2G21230";0.990075854615522
44296;"AT1G67360";"AT1G10410";0.989009507923115
44297;"AT1G67320";"AT5G27110";0.987748633592383
44298;"AT1G67320";"AT1G62180";0.997566984585752
44299;"AT1G67280";"AT5G18810";0.990261739159
44300;"AT1G67280";"AT4G19000";0.989198941127604
44301;"AT1G67280";"AT1G36110";0.98950935544841
44302;"AT1G67210";"AT5G01800";0.998616879167204
44303;"AT1G67210";"AT4G18090";0.987435328654009
44304;"AT1G67210";"AT1G78670";0.99435469979736
44305;"AT1G67370";"AT1G74500";0.987167853790137
44306;"AT1G27050";"AT5G19440";0.99932186474027
44307;"AT1G27050";"AT5G65240";0.990626751641161
44308;"AT1G27050";"AT5G61880";0.992397506515938
44309;"AT1G27050";"AT5G44320";0.98998776912073
44310;"AT1G27050";"AT5G42970";0.989215379627922
44311;"AT1G27050";"AT5G43010";0.98972325389659
44312;"AT1G27050";"AT5G11900";0.98870133911068
44313;"AT1G27050";"AT4G35260";0.988519102509971
44314;"AT1G27050";"AT4G34200";0.987112618013354
44315;"AT1G27050";"AT4G30840";0.991010118178798
44316;"AT1G27050";"AT4G28200";0.988309424498313
44317;"AT1G27050";"AT4G18300";0.992930339541827
44318;"AT1G27050";"AT3G11270";0.990182538978795
44319;"AT1G27050";"AT3G12270";0.993227385745405
44320;"AT1G27050";"AT3G07750";0.992944432682342
44321;"AT1G27050";"AT3G16310";0.99623944474411
44322;"AT1G27050";"AT1G64490";0.994015858444695
44323;"AT1G27050";"AT1G53760";0.995588169979804
44324;"AT1G27050";"AT1G53850";0.994903685802385
44325;"AT1G27050";"AT2G05710";0.988098163790149
44326;"AT1G27050";"AT1G57720";0.986925837177243
44327;"AT1G27080";"AT3G45680";0.994038742382245
44328;"AT1G27090";"AT5G28750";0.991092822885814
44329;"AT1G27120";"AT4G15500";0.99466865177159
44330;"AT1G27120";"AT5G52690";0.990402495847601
44331;"AT1G27120";"AT3G42440";0.994578867420883
44332;"AT1G27120";"AT4G38740";0.99134096452637
44333;"AT1G27120";"AT4G26520";0.988884914357096
44334;"AT1G27120";"AT4G12930";0.992582528075219
44335;"AT1G27120";"AT4G03010";0.996916691282802
44336;"AT1G27120";"AT1G66840";0.990527243762391
44337;"AT1G27120";"AT2G29860";0.99167653799904
44338;"AT1G27120";"AT3G20470";0.987875567384858
44339;"AT1G27120";"AT1G60800";0.99352172238179
44340;"AT1G27170";"AT3G48080";0.995413810781718
44341;"AT1G27170";"AT3G07560";0.99647501261305
44342;"AT1G27170";"AT1G15750";0.988864800766316
44343;"AT1G27190";"AT4G16910";0.988207205431901
44344;"AT1G27190";"AT5G15560";0.989996325384315
44345;"AT1G27190";"At3g58020";0.996907195325692
44346;"AT1G27190";"AT3G50990";0.992350602513126
44347;"AT1G27190";"AT1G54923";0.995509583458216
44348;"AT1G27190";"AT1G31510";0.98800206751898
44349;"AT1G27160";"AT5G66300";0.994401576918673
44350;"AT1G27160";"AT1G05990";0.987353136537753
44351;"AT1G27220";"AT3G47640";0.988441413946527
44352;"AT1G27220";"AT4G36370";0.99162218707252
44353;"AT1G27240";"AT5G05280";0.989735201744928
44354;"AT1G27240";"AT5G04770";0.987617574324153
44355;"AT1G27240";"AT3G59030";0.989630164492885
44356;"AT1G27240";"AT3G23650";0.989264366669651
44357;"AT1G27240";"AT3G01250";0.993231898948146
44358;"AT1G27240";"AT1G68850";0.991019440705225
44359;"AT1G27240";"AT2G31590";0.996796029838565
44360;"AT1G27240";"AT1G04500";0.996948949205024
44361;"AT1G27240";"At1g43240";0.989626593425856
44362;"AT1G27000";"AT3G55070";0.989622212953094
44363;"AT1G27000";"AT3G18380";0.997592527733814
44364;"AT1G27000";"AT1G02930";0.994603542868372
44365;"AT1G27130";"AT1G71880";0.991131417213586
44366;"AT1G27130";"AT2G22330";0.98932114652465
44367;"AT1G27030";"AT5G41620";0.988780151732271
44368;"AT1G27030";"AT3G45420";0.98853345917756
44369;"AT1G27140";"AT5G48180";0.994871227556211
44370;"AT1G27210";"AT5G24030";0.991799743959328
44371;"AT1G67400";"AT3G57320";0.992248545604551
44372;"AT1G67400";"AT3G26310";0.988820500663982
44373;"AT1G67400";"AT1G78060";0.991327851176619
44374;"AT1G67400";"AT1G10540";0.991876074121911
44375;"AT1G67400";"AT1G78680";0.998855751507942
44376;"AT1G67300";"AT3G46570";0.986909549228059
44377;"AT1G67290";"AT3G19450";0.995323501298961
44378;"AT1G67290";"AT3G10340";0.990375722327038
44379;"AT1G67290";"AT2G17110";0.988479048420372
44380;"AT1G67270";"AT3G52770";0.995859949656733
44381;"AT1G67270";"AT2G21920";0.996815918547408
44382;"AT1G67240";"AT5G09490";0.989186468775008
44383;"AT1G67230";"AT4G36730";0.987677321985168
44384;"AT1G67230";"AT5G26620";0.9937721667974
44385;"AT1G67220";"AT4G08750";0.988863007960911
44386;"AT1G67220";"AT1G01310";0.990697800524938
44387;"AT1G67220";"AT1G11370";0.987929290509131
44388;"AT1G67220";"AT2G11690";0.987824596718071
44389;"AT1G67330";"AT5G66170";0.987588656055707
44390;"AT1G67330";"AT1G64460";0.987046069849596
44391;"AT1G67310";"AT5G52430";0.994869948881223
44392;"AT1G67310";"AT1G18130";0.990823765615341
44393;"AT1G67310";"AT1G66630";0.99305669069108
44394;"AT1G67310";"AT3G29060";0.993214707771097
44395;"AT1G67410";"AT5G11610";0.987960829778723
44396;"AT1G67410";"AT1G47420";0.993700563869259
44397;"AT1G67350";"AT4G28230";0.995652057985582
44398;"AT1G67350";"AT1G14310";0.993307985036533
44399;"AT1G24400";"AT3G58750";0.988782442739779
44400;"AT1G24400";"AT4G28240";0.988413453957329
44401;"AT1G24400";"AT4G22310";0.999464281639536
44402;"AT1G24400";"AT3G09740";0.988394971261296
44403;"AT1G24400";"AT1G69220";0.987374317191539
44404;"AT1G24400";"AT1G17520";0.994668819648929
44405;"AT1G24400";"AT2G15240";0.988887684869703
44406;"AT1G26970";"AT5G55120";0.990529814839494
44407;"AT1G26970";"AT5G22680";0.997601491601153
44408;"AT1G26970";"AT1G18150";0.989024163209277
44409;"AT1G26970";"AT1G66780";0.98750009615928
44410;"AT1G26970";"AT1G50310";0.993993670633203
44411;"AT1G26970";"AT2G37040";0.994408043120871
44412;"AT1G26990";"AT5G57800";0.988000032646225
44413;"AT1G26990";"AT5G24610";0.995421541930286
44414;"AT1G26990";"AT5G17230";0.987612738100538
44415;"AT1G26990";"AT3G49820";0.987270250917388
44416;"AT1G26990";"AT3G47380";0.992382883523131
44417;"AT1G26990";"AT4G18840";0.990722750463577
44418;"AT1G26990";"AT4G18220";0.992789288957918
44419;"AT1G26990";"AT1G75250";0.989082363393561
44420;"AT1G26990";"AT3G19140";0.988006485530494
44421;"AT1G26990";"AT2G17300";0.987595162766926
44422;"AT1G61667";"AT5G46630";0.987044630425617
44423;"AT1G61667";"AT1G55150";0.989835949303335
44424;"AT1G61667";"AT1G80410";0.992137739069527
44425;"AT1G61570";"AT2G47620";0.998209047880471
44426;"AT1G61570";"AT5G67510";0.988382067876869
44427;"AT1G61570";"AT1G29900";0.995414280729468
44428;"AT1G61570";"AT1G77550";0.991044507270972
44429;"AT1G61570";"AT1G76300";0.987120421503315
44430;"AT1G61563";"AT5G03590";0.998209965961466
44431;"AT1G61563";"AT4G40045";0.987492095947916
44432;"AT1G61563";"AT4G32060";0.989260683263849
44433;"AT1G61563";"AT4G28110";0.990399322892046
44434;"AT1G61563";"AT3G18650";0.990567050316131
44435;"AT1G61563";"AT1G18830";0.992523764350444
44436;"AT1G61560";"AT3G60070";0.991137880789653
44437;"AT1G61560";"AT4G11530";0.991250565297704
44438;"AT1G61560";"AT1G08960";0.990373447685396
44439;"AT1G24650";"AT5G14990";0.990425099916981
44440;"AT1G24650";"AT5G14300";0.992343756264615
44441;"AT1G24650";"AT1G80460";0.986965829696195
44442;"AT1G24510";"AT4G15940";0.987979796996825
44443;"AT1G24510";"At5g50970";0.995049267903855
44444;"AT1G24510";"AT1G72540";0.989474252051648
44445;"AT1G24490";"AT5G57160";0.989443675382686
44446;"AT1G24490";"AT5G01500";0.997318967105301
44447;"AT1G24490";"AT3G55200";0.992561410903689
44448;"AT1G24490";"AT4G26900";0.991319922125532
44449;"AT1G24490";"AT3G18640";0.995290582846974
44450;"AT1G24490";"AT3G02650";0.992185270019365
44451;"AT1G24470";"AT5G19710";0.992636148589513
44452;"AT1G24470";"AT1G20823";0.991594218585353
44453;"AT1G24470";"AT1G41700";0.991778563701581
44454;"AT1G24470";"AT3G02440";0.994664268388009
44455;"AT1G24470";"AT3G02885";0.993525614855039
44456;"AT1G24430";"AT5G08280";0.988968953809544
44457;"AT1G24430";"At5g35850";0.990441411017285
44458;"AT1G24430";"AT3G48950";0.990738339259238
44459;"AT1G24430";"AT3G46610";0.992064135122427
44460;"AT1G24430";"AT4G33860";0.987609198885074
44461;"AT1G24430";"AT2G33255";0.990882599061984
44462;"AT1G24430";"AT3G07990";0.991180503645495
44463;"AT1G24430";"AT1G73655";0.994394263871884
44464;"AT1G24430";"AT1G43620";0.993533963666459
44465;"AT1G24640";"AT3G01760";0.990196657222814
44466;"AT1G24420";"AT5G35420";0.997674240545866
44467;"AT1G24420";"AT5G58960";0.993638837915111
44468;"AT1G24420";"AT3G46020";0.991680155009093
44469;"AT1G24390";"AT4G22050";0.990862535391745
44470;"AT1G24390";"AT1G72131";0.992326697786776
44471;"AT2G13770";"AT4G11760";0.996221301747702
44472;"AT2G13770";"AT3G20560";0.9893773614722
44473;"At1g24560";"AT5G57580";0.989157058564784
44474;"At1g24560";"AT1G13190";0.994268712751934
44475;"AT1G24540";"AT3G14070";0.991765787318793
44476;"AT1G24520";"At3g59560";0.992827049493437
44477;"AT1G24520";"AT2G05290";0.989518380486563
44478;"AT1G24440";"AT4G24020";0.99212407938606
44479;"AT1G24440";"At4g24100";0.988318164345381
44480;"AT1G24600";"AT3G59790";0.994356166091847
44481;"AT1G24600";"At1g53620";0.989669018535899
44482;"AT1G24575";"AT5G41870";0.995397893374839
44483;"AT1G24360";"AT3G49640";0.98950293897872
44484;"AT1G24360";"AT4G30930";0.988842748738461
44485;"AT1G24360";"AT3G66652";0.987716863963106
44486;"AT1G24360";"AT3G25210";0.994059660335329
44487;"AT1G24360";"AT1G17260";0.991027043618078
44488;"AT1G24360";"AT1G15420";0.993742331402344
44489;"AT1G24450";"AT3G06110";0.989317956864513
44490;"AT1G24530";"AT4G17750";0.99065157006165
44491;"AT1G24530";"AT3G42110";0.986913248466691
44492;"AT1G24530";"AT1G66130";0.996157998537383
44493;"AT1G24530";"AT1G03445";0.986903304170382
44494;"AT1G24625";"AT5G28220";0.98886497448011
44495;"AT1G24625";"AT5G49940";0.992106784677871
44496;"AT1G24625";"AT5G23810";0.991486788896762
44497;"AT1G24625";"AT4G07390";0.988628884520342
44498;"AT1G24625";"AT1G62790";0.989867645292576
44499;"AT1G61610";"AT5G16080";0.990132141779373
44500;"AT1G61610";"AT5G25920";0.995001271090176
44501;"AT1G61610";"AT5G25930";0.991462008081822
44502;"AT1G61610";"AT5G56510";0.992888566155482
44503;"AT1G61610";"AT5G40690";0.998453920453025
44504;"AT1G61610";"AT5G05190";0.996284214236853
44505;"AT1G61610";"AT5G01930";0.994699013167403
44506;"AT1G61610";"AT4G39980";0.988878551456886
44507;"AT1G61610";"AT4G37360";0.988107946276158
44508;"AT1G61610";"AT4G25330";0.98742079320828
44509;"AT1G61610";"AT4G23030";0.994023604594894
44510;"AT1G61610";"AT4G00900";0.99032634420495
44511;"AT1G61610";"AT3G13430";0.991173682203774
44512;"AT1G61610";"AT3G13050";0.988774318365556
44513;"AT1G61610";"AT3G26020";0.989659879162994
44514;"AT1G61610";"AT3G17980";0.989806831704881
44515;"AT1G61610";"AT1G77680";0.991617601710641
44516;"AT1G61610";"AT1G73730";0.996189035222734
44517;"AT1G61610";"AT1G74870";0.988258606863499
44518;"AT1G61590";"AT5G35190";0.988152567257238
44519;"AT1G61590";"AT5G10550";0.991014503879548
44520;"AT1G61590";"AT5G05500";0.990183061415868
44521;"AT1G61590";"AT4G25820";0.987589054502816
44522;"AT1G61590";"AT1G54970";0.990633070578326
44523;"AT1G61590";"AT3G07070";0.988647571057574
44524;"AT1G61590";"AT3G33530";0.987510080863168
44525;"AT1G61590";"AT1G55290";0.987981931097519
44526;"AT1G61590";"AT1G18290";0.9885702744708
44527;"AT1G61590";"AT1G05250";0.994239521570238
44528;"AT1G61580";"AT2G45280";0.991494543143855
44529;"AT1G61580";"AT3G08620";0.993860146554109
44530;"AT1G61520";"AT5G59910";0.990921637120077
44531;"AT1G61520";"AT3G62330";0.996801363119344
44532;"AT1G61520";"AT3G51440";0.987844639943851
44533;"AT1G61520";"AT3G50670";0.991558013562422
44534;"AT1G61520";"AT4G02030";0.990742561182968
44535;"AT1G61520";"AT3G24200";0.991936360368945
44536;"AT1G61520";"AT1G70190";0.993781888840413
44537;"AT1G61660";"AT2G15390";0.993343633412907
44538;"AT1G61620";"AT5G43100";0.987573360508432
44539;"AT1G61620";"AT5G35730";0.990235842870692
44540;"AT1G61620";"AT3G57340";0.990768532242099
44541;"AT1G61620";"AT3G14160";0.994333191049767
44542;"AT1G61620";"AT3G13870";0.992397331184362
44543;"AT1G61620";"AT1G12190";0.990514579668157
44544;"AT1G61620";"AT1G59610";0.99344674786006
44545;"AT1G61620";"AT1G48410";0.991735737401018
44546;"AT1G61620";"AT1G21630";0.988119329003526
44547;"AT1G61620";"AT2G42810";0.987711364337422
44548;"AT1G04080";"AT5G27540";0.987247726059191
44549;"AT1G04080";"AT5G46840";0.995701590007233
44550;"AT1G04080";"AT5G43020";0.993457464828935
44551;"AT1G04080";"AT5G24280";0.991259466481275
44552;"AT1G04080";"AT3G49320";0.988825078992118
44553;"AT1G04080";"AT4G04180";0.991446646500621
44554;"AT1G04080";"AT1G63660";0.989367463483064
44555;"AT1G04080";"AT1G65080";0.992602696141563
44556;"AT1G04080";"AT1G13030";0.989420247918034
44557;"AT1G04080";"AT1G59760";0.991588554364201
44558;"AT1G03860";"AT5G12410";0.994949804753162
44559;"AT1G03860";"AT5G08670";0.98857632015445
44560;"AT1G03860";"AT1G32130";0.98744724719665
44561;"AT1G03860";"AT5G65900";0.996077802166175
44562;"AT1G03860";"At5g41270";0.996098012952001
44563;"AT1G03860";"AT5G23140";0.99615257213844
44564;"AT1G03860";"AT5G11310";0.987414004981203
44565;"AT1G03860";"AT5G06830";0.987331179589746
44566;"AT1G03860";"AT5G06360";0.992295984361212
44567;"AT1G03860";"AT5G04600";0.987245796749658
44568;"AT1G03860";"AT3G60980";0.988880703013379
44569;"AT1G03860";"AT4G38230";0.989494555409517
44570;"AT1G03860";"AT4G29430";0.988948657753936
44571;"AT1G03860";"AT4G19210";0.991538546175729
44572;"AT1G03860";"AT1G75200";0.989353006104196
44573;"AT1G03860";"AT3G12680";0.994700305718375
44574;"AT1G03860";"AT4G21660";0.992279037812664
44575;"AT1G03860";"AT1G02870";0.993733514162107
44576;"AT1G03860";"AT1G49540";0.990791699916618
44577;"AT1G03860";"AT1G04230";0.995174667429977
44578;"AT1G03860";"AT1G55820";0.98740646822279
44579;"AT1G04000";"AT1G67865";0.987746552884121
44580;"AT1G03970";"AT5G64560";0.994237504823711
44581;"AT1G03970";"AT5G01800";0.996476208632976
44582;"AT1G03970";"AT1G15040";0.994674150100001
44583;"AT1G03970";"AT1G54200";0.987470726252398
44584;"AT1G03970";"AT2G36220";0.987831095695816
44585;"AT1G03970";"AT1G67210";0.995712851666667
44586;"AT1G04070";"AT5G13490";0.989532191696502
44587;"AT1G04070";"AT1G31870";0.990657040483201
44588;"AT1G04070";"AT5G17510";0.990895839568937
44589;"AT1G04070";"AT5G16930";0.986913643931879
44590;"AT1G04070";"AT5G55610";0.992219107403752
44591;"AT1G04070";"AT5G42150";0.992430510729348
44592;"AT1G04070";"AT5G38890";0.98777035121279
44593;"AT1G04070";"AT5G22280";0.99635033547914
44594;"AT1G04070";"AT5G13280";0.994586906346763
44595;"AT1G04070";"AT5G01290";0.98927040807909
44596;"AT1G04070";"AT3G62310";0.991853277406339
44597;"AT1G04070";"AT3G59670";0.989970961394779
44598;"AT1G04070";"AT3G54980";0.988563318325607
44599;"AT1G04070";"AT4G11160";0.992531070097053
44600;"AT1G04070";"AT4G02720";0.987157749413588
44601;"AT1G04070";"AT1G07180";0.992665781741153
44602;"AT1G04070";"AT3G02360";0.992021679163093
44603;"AT1G04070";"AT3G20330";0.988975866814577
44604;"AT1G04070";"AT3G12830";0.993647255783676
44605;"AT1G04070";"AT3G08950";0.991415369649988
44606;"AT1G04070";"AT1G69750";0.994129900056487
44607;"AT1G04070";"AT1G43690";0.990930060001286
44608;"AT1G04070";"AT1G76120";0.987077244402544
44609;"AT1G04070";"AT1G64710";0.991438145459331
44610;"AT1G04070";"AT1G79550";0.986992713563068
44611;"AT1G04070";"AT1G09800";0.990642674883064
44612;"AT1G03900";"At5g27890";0.989718130635635
44613;"AT1G03950";"AT2G27150";0.992760548255874
44614;"AT1G03930";"AT3G55000";0.987002559647059
44615;"AT1G52090";"AT5G56920";0.9916481171698
